,0,1
0,None,None
1,None,None
2,if DrugA_gene92 >= 1.3243406 and DrugA_gene154 >= -0.09582369 and DrugA_gene257 < 0.115516126 and DrugA_gene309 < -0.44681704 and DrugA_gene396 < -0.24796548 and DrugA_gene891 >= 0.82781285 and DrugB_gene73 >= 2.2771301 and DrugB_gene106 >= 0.3154102 and DrugB_gene257 < -0.05147472 and DrugB_gene329 < -0.51610875 and DrugB_gene400 >= -0.05632636 and DrugB_gene410 < -0.337983 and then value = 3.2486924200000002,None
3,None,None
4,if DrugA_gene11 < 0.13129997 and DrugA_gene130 >= 0.5921739 and DrugA_gene231 >= 1.1003642 and DrugA_gene371 < -0.44063914 and DrugA_gene410 >= 0.08598612 and DrugA_gene736 < 0.0694809 and DrugB_gene73 < 0.88346076 and DrugB_gene129 < 0.1799277 and DrugB_gene130 >= -0.1308868 and DrugB_gene279 < -1.2355009 and DrugB_gene292 >= -0.027461827 and DrugB_gene427 < -0.18464352 and DrugB_gene636 >= -0.110108264 and GO:0001525 >= 6.732003 and then value = 1.5785449236,None
5,None,None
6,None,None
7,if DrugA_gene73 >= 1.5872443 and DrugA_gene92 < -0.4054848 and DrugA_gene151 >= 0.29218274 and DrugA_gene201 >= 4.9629507 and DrugA_gene205 < -0.19956216 and DrugA_gene231 >= 0.26023027 and DrugA_gene349 < -0.023227023 and DrugA_gene350 < -0.8127269 and DrugA_gene400 >= 0.3048767 and DrugA_gene465 < 0.08547644 and DrugA_gene494 >= 0.6246613 and DrugA_gene775 < -3.678825 and DrugB_gene38 >= 0.3699742 and DrugB_gene106 < 0.35724923 and DrugB_gene146 < -1.0395389 and DrugB_gene195 >= 0.26569548 and DrugB_gene279 >= -1.6252954 and DrugB_gene350 >= 0.11280659 and DrugB_gene371 >= -0.2743889 and DrugB_gene442 >= 0.5541061 and DrugB_gene775 < 0.18404254 and then value = 10.6000365607,None
8,if DrugA_gene38 < -0.46751106 and DrugA_gene231 >= 0.13882226 and DrugA_gene329 < -0.75745296 and DrugA_gene400 >= 0.3048767 and DrugA_gene442 < -0.15205592 and DrugA_gene494 >= 0.4718456 and DrugA_gene548 >= 0.0045933058 and DrugA_gene551 >= -0.014400154 and DrugA_gene767 >= 0.8193761 and DrugB_gene195 >= 0.26569548 and DrugB_gene201 < -0.07457738 and DrugB_gene205 < -0.20695439 and DrugB_gene279 >= -1.6252954 and DrugB_gene350 < -0.362126 and DrugB_gene442 >= 0.5541061 and DrugB_gene548 >= 3.9241734 and DrugB_gene636 < -0.01658894 and DrugB_gene775 < 0.18404254 and then value = 8.198388414000002,None
9,None,None
