,0,1
0,None,None
1,None,None
2,if DrugA_gene344 >= 1.4021957 and DrugA_gene345 >= 0.0863295 and DrugA_gene443 < -1.1049887 and DrugA_gene486 >= 1.8449452 and DrugB_gene23 >= 0.9241942 and DrugB_gene341 < -0.7295587 and DrugB_gene348 >= 0.20326562 and then value = 9.692280685,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene90 >= 1.2324694 and DrugA_gene343 >= 0.16622545 and DrugA_gene344 >= 1.4021957 and DrugA_gene345 >= 0.10403536 and DrugA_gene346 < 0.05656834 and DrugA_gene347 >= 0.46472287 and DrugA_gene486 >= 1.8449452 and DrugA_gene487 < -3.4682162 and DrugB_gene23 < 0.33598733 and DrugB_gene90 >= 1.6189641 and DrugB_gene344 < 0.057389706 and DrugB_gene345 < 0.0018012509 and DrugB_gene346 < -0.43710846 and DrugB_gene486 < -0.29273027 and then value = 1.9413506848600002,None
9,None,None
10,if DrugA_gene73 >= 1.3937967 and DrugA_gene90 >= 1.2758057 and DrugA_gene344 < -0.10386196 and DrugA_gene346 < 0.0716949 and DrugA_gene347 >= 1.4478931 and DrugA_gene486 >= 0.09239859 and DrugB_gene73 < -0.9683788 and DrugB_gene90 >= 1.426089 and DrugB_gene342 >= -0.131642 and DrugB_gene346 < -0.20761886 and DrugB_gene347 >= 1.4758515 and DrugB_gene557 >= 0.09121677 and then value = 23.292237643,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene90 >= 1.2324694 and DrugA_gene343 >= 0.16622545 and DrugA_gene344 >= 1.4021957 and DrugA_gene345 >= 0.23258778 and DrugA_gene346 < 0.05656834 and DrugA_gene347 >= 0.46472287 and DrugA_gene348 >= -0.08204237 and DrugA_gene443 < -0.11011271 and DrugA_gene486 >= -0.10922919 and DrugA_gene487 < -0.32245559 and DrugB_gene23 >= 0.4648313 and DrugB_gene73 < -0.9683788 and DrugB_gene90 >= 0.53651613 and DrugB_gene341 >= -0.1514962 and DrugB_gene344 < 0.035591714 and DrugB_gene345 >= 0.8797083 and DrugB_gene346 >= 0.08167833 and DrugB_gene347 >= 1.4758515 and DrugB_gene348 < 0.5040778 and DrugB_gene443 >= -0.0003873444 and DrugB_gene486 < -0.29273027 and DrugB_gene487 >= -0.22596343 and DrugB_gene557 < -0.99713063 and then value = 21.917732821359998,None
15,if DrugA_gene23 < -1.2202599 and DrugA_gene90 >= 1.2324694 and DrugA_gene343 >= 0.16622545 and DrugA_gene344 >= 1.4021957 and DrugA_gene346 < 0.05656834 and DrugA_gene347 >= 0.46472287 and DrugA_gene486 >= -0.10922919 and DrugA_gene487 < -0.24793838 and DrugB_gene23 >= 1.1401687 and DrugB_gene90 < 0.21348608 and DrugB_gene346 >= -0.20761886 and DrugB_gene486 < 0.8051678 and DrugB_gene487 < 0.35454983 and then value = 38.31630459936,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
