,0,1
0,None,None
1,None,None
2,if DrugA_gene493 >= 0.37919998 and DrugA_gene671 < -2.1513176 and DrugA_gene708 >= 1.3422623 and DrugA_gene874 < -0.30644006 and DrugB_gene493 >= -0.13134393 and DrugB_gene568 >= 1.0433807 and DrugB_gene671 >= 2.6451933 and DrugB_gene674 < 0.3209562 and DrugB_gene708 >= 0.3046652 and DrugB_gene801 >= 1.0824833 and DrugB_gene874 >= -0.4537897 and DrugB_gene927 >= 0.40398157 and then value = 13.6102938795,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,None,None
9,None,None
10,if DrugA_gene285 < 0.070363045 and DrugA_gene493 >= -0.2776267 and DrugA_gene708 < -0.50351727 and DrugA_gene763 < 0.187375 and DrugA_gene801 < 0.16444276 and DrugA_gene874 < 0.4264631 and DrugA_gene927 >= 0.14224695 and DrugB_gene285 >= 0.24550962 and DrugB_gene568 >= 0.18462299 and DrugB_gene671 >= 2.6451933 and DrugB_gene674 < 0.3209562 and DrugB_gene874 >= -0.4537897 and then value = 19.832984332000002,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene285 < 0.1209728 and DrugA_gene568 < -1.8148419 and DrugA_gene671 < -0.07598231 and DrugA_gene674 < -0.8649447 and DrugA_gene708 < 0.14556172 and DrugA_gene763 < 0.4969443 and DrugA_gene801 < 0.21655019 and DrugA_gene874 < -0.14329779 and DrugB_gene285 < -1.2171817 and DrugB_gene493 < -0.5437538 and DrugB_gene568 >= -0.008364422 and DrugB_gene671 >= 2.6451933 and DrugB_gene674 < 0.39649788 and DrugB_gene763 >= -1.2629561 and DrugB_gene801 >= -0.2503612 and DrugB_gene927 >= -0.32466415 and then value = 19.688981002700004,None
15,if DrugA_gene493 >= 0.35026032 and DrugA_gene568 < -1.086307 and DrugA_gene671 < -0.43658388 and DrugA_gene674 < 0.19390547 and DrugA_gene708 >= 1.3422623 and DrugA_gene763 < 0.1955539 and DrugA_gene801 < -0.31439906 and DrugA_gene874 < 0.4264631 and DrugA_gene927 >= -0.39845002 and DrugB_gene285 >= 1.2207513 and DrugB_gene568 < 0.25402182 and DrugB_gene671 >= 2.6451933 and DrugB_gene674 < 0.40822858 and DrugB_gene708 >= 0.3046652 and DrugB_gene874 >= -0.09085296 and DrugB_gene927 >= 1.1931789 and then value = 24.6359091455,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
24,None,None
25,if DrugA_gene285 < 0.2890279 and DrugA_gene493 < -0.8084949 and DrugA_gene671 < -0.18316668 and DrugA_gene674 < -0.051973116 and DrugA_gene708 < -0.19114596 and DrugA_gene763 < -0.13683933 and DrugA_gene801 < 0.57341975 and DrugA_gene874 >= 1.2097353 and DrugA_gene927 >= 0.55919266 and DrugB_gene285 >= 0.13781217 and DrugB_gene493 >= -0.13134393 and DrugB_gene671 >= 2.6451933 and DrugB_gene674 >= 1.719188 and DrugB_gene708 < 0.06231846 and DrugB_gene763 >= 0.5065394 and DrugB_gene874 < -0.24009907 and then value = 65.636447815,None
26,None,None
