,0,1
0,None,None
1,None,None
2,if DrugA_gene94 >= 1.4748881 and DrugA_gene140 < -0.99448085 and DrugA_gene204 >= 0.3877873 and DrugA_gene490 >= -0.36408836 and DrugB_gene21 < -0.003666704 and DrugB_gene94 >= 0.80642354 and DrugB_gene194 >= 0.20710078 and DrugB_gene600 < -0.20356531 and DrugB_gene914 < -0.6294042 and then value = 13.75641478,None
3,None,None
4,if DrugA_gene73 >= 0.67043746 and DrugA_gene95 < -0.13334706 and DrugA_gene140 < -0.17742282 and DrugA_gene162 >= 0.13453051 and DrugA_gene194 < 0.28286827 and DrugA_gene204 >= 0.15850544 and DrugA_gene600 < -0.5334384 and DrugA_gene914 < 0.014335502 and DrugB_gene21 < -0.07185963 and DrugB_gene73 < 0.6099905 and DrugB_gene95 >= 1.0422907 and DrugB_gene162 < -0.6252855 and DrugB_gene194 < -0.23054552 and DrugB_gene282 >= -0.051297728 and DrugB_gene490 >= 0.4163795 and then value = 2.1202101609999997,None
5,None,None
6,None,None
7,if DrugA_gene21 < -0.087820396 and DrugA_gene162 >= 0.32695693 and DrugA_gene490 >= 0.43540582 and DrugA_gene914 < -0.12206703 and DrugB_gene282 >= 0.25617704 and DrugB_gene490 >= 0.4163795 and then value = 0.61894174,None
8,if DrugA_gene21 < -0.003666704 and DrugA_gene94 >= 0.186321 and DrugA_gene194 < 0.21713193 and DrugA_gene204 >= -0.043273583 and DrugA_gene914 < 0.043583184 and DrugB_gene73 < 1.6655228 and DrugB_gene95 < 0.24237977 and DrugB_gene162 < -0.16669759 and DrugB_gene490 >= 2.8113036 and then value = 3.920935422,None
9,if DrugA_gene21 < -0.3010759 and DrugA_gene73 >= 0.67043746 and DrugA_gene94 >= 0.44206244 and DrugA_gene95 < -0.13334706 and DrugA_gene162 >= 1.0473824 and DrugA_gene194 < -0.0108149275 and DrugA_gene204 >= -0.15061522 and DrugA_gene490 >= 0.43540582 and DrugA_gene600 < -0.5334384 and DrugB_gene94 >= 1.218075 and DrugB_gene95 < -1.5913107 and DrugB_gene194 < 0.25242037 and DrugB_gene490 >= 0.4163795 and DrugB_gene914 < -2.586138 and then value = 1.5845598671999999,None
10,if DrugA_gene21 < -0.087820396 and DrugA_gene73 >= 0.67043746 and DrugA_gene94 >= -0.23719615 and DrugA_gene95 < 0.2491579 and DrugA_gene162 >= 0.14000368 and DrugA_gene282 >= 0.44129527 and DrugA_gene490 >= 0.2600019 and DrugA_gene600 < -0.5334384 and DrugA_gene914 < -0.12206703 and DrugB_gene94 < 0.07033362 and DrugB_gene95 < 0.1438683 and DrugB_gene194 >= 0.25242037 and DrugB_gene204 >= 0.4000102 and DrugB_gene490 >= 0.4163795 and then value = 15.915289971199998,None
11,None,None
12,None,None
13,None,None
