,0,1
0,None,None
1,None,None
2,if DrugA_gene20 < -0.92413473 and DrugA_gene124 < -4.6739817 and DrugA_gene199 < -0.2527346 and DrugA_gene223 < -0.2139514 and DrugA_gene244 < -0.63342917 and DrugA_gene351 >= 0.2402016 and DrugA_gene352 < -0.70157504 and DrugA_gene690 < -1.4168501 and DrugA_gene763 < 0.4623107 and DrugB_gene124 >= 0.12755498 and DrugB_gene199 < -0.25099465 and DrugB_gene244 < 0.04135725 and DrugB_gene351 < -0.9011537 and DrugB_gene352 >= 0.016409656 and DrugB_gene379 < -0.04817189 and DrugB_gene690 >= -0.3276034 and DrugB_gene952 < -2.696419 and then value = 8.38465995,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene351 < -0.5117638 and DrugA_gene690 < -0.71554387 and DrugA_gene952 < -0.6832962 and DrugB_gene124 < 0.09453274 and DrugB_gene125 < 0.27278018 and DrugB_gene223 < 0.008590201 and DrugB_gene331 < 0.27953458 and DrugB_gene351 < -4.7649 and DrugB_gene352 >= -0.09077758 and DrugB_gene690 < 0.36261576 and then value = 1.95232483,None
9,None,None
10,if DrugA_gene20 < -0.27122742 and DrugA_gene124 < -0.0747987 and DrugA_gene125 < -2.8007624 and DrugA_gene199 >= 0.7130989 and DrugA_gene244 < -0.09323338 and DrugA_gene331 >= 0.7054142 and DrugA_gene351 >= 3.2905564 and DrugA_gene352 < -0.81343806 and DrugA_gene690 < -0.22549361 and DrugB_gene20 >= 0.0509235 and DrugB_gene38 >= -0.17934081 and DrugB_gene199 < -0.3230865 and DrugB_gene244 >= 0.018086351 and DrugB_gene331 >= 3.563044 and DrugB_gene351 < 0.12563965 and DrugB_gene352 < -0.39155406 and then value = 18.084096327999998,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene123 >= 0.047347564 and DrugA_gene125 >= 6.1009355 and DrugA_gene199 < -0.6352469 and DrugA_gene223 >= 1.8315498 and DrugA_gene244 >= 0.59995437 and DrugA_gene351 >= 3.891873 and DrugB_gene20 >= -2.233931 and DrugB_gene38 >= 0.34497774 and DrugB_gene123 >= 0.5447862 and DrugB_gene125 >= 0.14256798 and DrugB_gene244 >= 0.15119907 and DrugB_gene331 >= 3.563044 and DrugB_gene351 < 0.06314884 and DrugB_gene352 < -1.2284861 and DrugB_gene379 >= -0.35846013 and DrugB_gene690 < -0.046407484 and DrugB_gene952 >= -0.11380763 and then value = 22.0443421389,None
15,if DrugA_gene20 >= 1.0186081 and DrugB_gene38 >= 3.6016812 and DrugB_gene123 >= 0.06463997 and DrugB_gene125 >= 0.26249778 and DrugB_gene223 < -0.07470697 and DrugB_gene379 >= -0.3866304 and then value = 25.878669700000003,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
24,None,None
