,0,1
0,None,None
1,None,None
2,if DrugA_gene21 >= 0.11687837 and DrugA_gene306 >= 0.006476312 and DrugA_gene408 < -0.5268706 and DrugA_gene874 < 0.5224097 and DrugB_gene11 >= 0.4401706 and DrugB_gene30 >= 0.15631375 and DrugB_gene151 >= -0.011039702 and DrugB_gene195 >= -0.648913 and DrugB_gene223 >= -0.31264228 and DrugB_gene285 < -0.8289908 and DrugB_gene345 >= 0.9622574 and DrugB_gene348 < -0.5459777 and DrugB_gene415 >= -0.3147788 and DrugB_gene417 >= 0.18774024 and DrugB_gene451 >= 0.24021852 and DrugB_gene473 >= 1.0321146 and DrugB_gene506 < -0.8944211 and DrugB_gene849 >= -0.22850437 and GO:0010565 < 2.4864867 and GO:0062013 < -34.49987 and GO:0006110 < -29.488163 and compress_node_level_boost_feature_0 < -23.129478 and compress_LAYER_level_boost_feature_0 >= 110.68756 and compress_LAYER_level_boost_feature_1 < 7.671387 and then value = 3.3044899817449997,None
3,None,None
4,if DrugA_gene323 < 0.07268037 and DrugA_gene346 < -0.8049563 and DrugA_gene493 >= -0.485143 and DrugA_gene557 < 0.07572597 and DrugA_gene763 < -0.17495051 and DrugB_gene21 >= 1.3325506 and DrugB_gene30 >= 0.45621538 and DrugB_gene323 >= 0.21865031 and DrugB_gene349 >= 0.9291852 and DrugB_gene493 >= -0.12090196 and DrugB_gene506 < -0.17442498 and DrugB_gene849 < 0.30138177 and GO:0010565 >= 8.165311 and GO:0062013 >= 10.397144 and GO:0006110 >= 5.3940997 and compress_node_level_boost_feature_0 >= 139.25769 and compress_LAYER_level_boost_feature_0 < -19.457006 and compress_LAYER_level_boost_feature_1 >= 54.972374 and then value = 0.4191995524,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene11 >= 1.8565055 and DrugA_gene155 >= 0.75106746 and DrugA_gene306 >= -0.535002 and DrugA_gene317 >= 0.03330321 and DrugA_gene324 < -0.5854102 and DrugA_gene342 >= 0.0072274245 and DrugA_gene348 >= 0.17969728 and DrugA_gene849 >= -0.07488255 and DrugB_gene20 >= 0.03665074 and DrugB_gene155 < -0.507922 and DrugB_gene302 >= -0.41073608 and DrugB_gene506 >= 0.48584306 and DrugB_gene557 < -0.26021555 and GO:0010565 < -60.333023 and then value = 0.78604036,None
9,None,None
