,0,1
0,None,None
1,None,None
2,if DrugA_gene114 < -0.48317543 and DrugA_gene126 < -0.16338617 and DrugA_gene157 >= 0.5242536 and DrugA_gene206 < -0.42709476 and DrugA_gene207 < -1.3786066 and DrugA_gene209 >= 1.4374177 and DrugA_gene210 < -0.2607205 and DrugA_gene212 >= 0.030649573 and DrugA_gene611 < -0.1711416 and DrugA_gene638 < -0.059331782 and DrugA_gene807 >= 1.6231251 and DrugB_gene114 >= 0.9665563 and DrugB_gene126 >= 0.031541713 and DrugB_gene157 >= 1.1242123 and DrugB_gene206 >= 0.20627967 and DrugB_gene207 >= 4.9819016 and DrugB_gene209 >= 0.9516778 and DrugB_gene210 < -0.40079254 and DrugB_gene212 >= -0.25822634 and DrugB_gene611 < -0.52393043 and DrugB_gene638 >= 0.218972 and then value = 3.4443580384,None
3,None,None
4,if DrugA_gene126 < -2.93455 and DrugA_gene157 >= -0.11881044 and DrugA_gene206 < -1.492115 and DrugA_gene207 < -6.3051567 and DrugA_gene209 < -3.5518494 and DrugA_gene212 >= 0.17412904 and DrugA_gene638 < -0.10318388 and DrugA_gene807 < -0.20294052 and DrugB_gene207 < -7.3759174 and DrugB_gene209 < 0.010653093 and then value = 0.676200042,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene114 >= 0.23326129 and DrugA_gene157 < -0.44379044 and DrugA_gene207 >= 0.4750901 and DrugA_gene611 < 0.8136003 and DrugA_gene638 < -1.9440246 and DrugA_gene807 < -0.7883105 and DrugB_gene114 >= 0.7500634 and DrugB_gene157 < -0.27418953 and DrugB_gene206 >= 3.2830973 and DrugB_gene209 < 0.39407268 and DrugB_gene210 >= 2.4978096 and DrugB_gene212 >= -0.010307977 and compress_LAYER_level_boost_feature_0 >= 178.75818 and then value = 2.754077494,None
9,None,None
10,if DrugA_gene114 < -0.57225597 and DrugA_gene126 < -0.40805 and DrugA_gene206 < 0.56850004 and DrugA_gene209 < 0.04437998 and DrugA_gene210 < 0.23732208 and DrugA_gene212 >= 0.03883641 and DrugA_gene611 < 0.1223569 and DrugA_gene638 < -0.7063223 and DrugA_gene807 >= 0.27845746 and DrugB_gene114 >= 0.48067588 and DrugB_gene157 < -0.42539504 and DrugB_gene206 >= 0.21042946 and DrugB_gene207 >= 1.7604446 and DrugB_gene209 >= 0.39407268 and DrugB_gene210 >= 1.351779 and DrugB_gene212 >= 0.10910865 and DrugB_gene611 < -0.4368177 and DrugB_gene638 < -2.2903965 and DrugB_gene807 >= 0.5463768 and then value = 6.142032207,None
11,None,None
12,None,None
13,None,None
