,0,1
0,None,None
1,None,None
2,if DrugA_gene72 < 0.057514682 and DrugA_gene79 >= 1.820559 and DrugA_gene84 >= 4.8758087 and DrugA_gene106 >= 0.3446934 and DrugA_gene140 < -0.9016712 and DrugA_gene162 >= -0.4638693 and DrugA_gene263 >= 1.141382 and DrugA_gene351 >= 0.030414935 and DrugA_gene490 >= -0.2733733 and DrugA_gene548 < -0.6886169 and DrugA_gene555 >= 1.076035 and DrugA_gene886 >= 0.5583918 and DrugA_gene924 >= 0.69607496 and DrugB_gene79 < -1.7225618 and DrugB_gene106 < -0.107877135 and DrugB_gene130 < -1.0226334 and DrugB_gene144 >= 0.53326815 and DrugB_gene162 >= -0.18617523 and DrugB_gene179 >= -1.0507512 and DrugB_gene210 >= 0.7012928 and DrugB_gene408 < 0.23681924 and DrugB_gene415 >= 0.12050545 and DrugB_gene490 >= 0.13137859 and DrugB_gene548 >= 3.9241734 and DrugB_gene703 >= -0.24930595 and DrugB_gene886 >= -0.036767095 and DrugB_gene900 >= 0.058670197 and DrugB_gene924 >= -0.22149047 and GO:0045860 >= 43.79028 and GO:0061097 < 9.454825 and GO:0006469 < 0.6644452 and compress_node_level_boost_feature_0 >= 6.7613297 and compress_LAYER_level_boost_feature_0 < 6.5032516 and compress_LAYER_level_boost_feature_1 >= 76.98241 and then value = 8.209348265,None
3,None,None
4,if DrugA_gene106 >= 0.3167194 and DrugA_gene179 >= 1.7627493 and DrugA_gene400 >= 0.26965073 and DrugB_gene354 < -0.1579471 and DrugB_gene408 < -0.9563876 and DrugB_gene548 >= 0.22081444 and DrugB_gene597 >= -0.19857612 and GO:0045860 >= 28.958538 and GO:0061097 >= 71.54837 and GO:0006469 >= 41.269135 and GO:0071900 >= 45.88749 and compress_LAYER_level_boost_feature_0 >= 66.88545 and compress_LAYER_level_boost_feature_1 >= 2.3228154 and then value = 0.93989353848,None
5,None,None
6,None,None
7,if DrugB_gene106 < -0.24310727 and GO:0071900 >= 12.35425 and compress_LAYER_level_boost_feature_1 >= 7.1578574 and then value = 0.03482581,None
8,if DrugA_gene72 >= 0.19722503 and DrugA_gene84 < 0.23063317 and DrugA_gene132 < 0.13673113 and DrugA_gene266 >= 0.37247938 and DrugA_gene400 < 0.100552134 and DrugA_gene555 >= -0.26305294 and DrugA_gene597 >= 2.427978 and DrugB_gene72 < 1.2460927 and DrugB_gene162 >= 1.3959606 and DrugB_gene179 < 0.50343156 and DrugB_gene350 >= 0.46152192 and DrugB_gene351 >= 0.72772104 and DrugB_gene400 < -0.4732793 and DrugB_gene490 >= 0.38293678 and DrugB_gene548 < -0.42480582 and DrugB_gene555 >= 0.10816413 and DrugB_gene597 >= -0.43369213 and DrugB_gene924 < -0.62203026 and GO:0045860 < -0.7363879 and GO:0006469 >= 180.8133 and GO:0071900 < 1.4374299 and compress_LAYER_level_boost_feature_0 < 4.0113792 and then value = 4.764377058,None
9,None,None
