,0,1
0,None,None
1,None,None
2,if DrugA_gene31 < -0.59421486 and DrugA_gene79 >= -0.019502223 and DrugA_gene86 >= 0.50479007 and DrugA_gene256 < -0.18987921 and DrugA_gene257 < -0.28799632 and DrugA_gene262 < -0.3120969 and DrugA_gene299 >= 0.90462816 and DrugA_gene331 >= 0.9208666 and DrugA_gene335 >= 5.6992283 and DrugA_gene451 >= 0.76985025 and DrugA_gene542 >= 1.4420431 and DrugB_gene8 < -3.6219726 and DrugB_gene31 < -0.4921102 and DrugB_gene79 >= -0.039533764 and DrugB_gene257 < -1.7105156 and DrugB_gene299 >= 1.107122 and DrugB_gene331 < 0.27953458 and DrugB_gene349 >= 0.7131858 and DrugB_gene356 >= -0.051692765 and DrugB_gene542 >= -0.122624144 and then value = 10.087847218,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene8 < 0.21141976 and DrugA_gene71 >= -0.15334152 and DrugA_gene256 >= 1.6133888 and DrugA_gene542 >= -0.10746034 and DrugB_gene31 < -0.23543267 and DrugB_gene86 < 0.44454435 and DrugB_gene299 >= 0.09517335 and DrugB_gene331 >= 0.6484394 and DrugB_gene335 < 0.08988744 and then value = 2.50619981,None
9,if DrugA_gene299 >= 0.90462816 and DrugA_gene542 >= 1.4420431 and DrugB_gene8 < -0.5918796 and DrugB_gene256 < 0.36024162 and DrugB_gene299 >= 1.4211464 and DrugB_gene335 >= 0.9375666 and DrugB_gene349 >= 1.2249966 and then value = 1.233714435,None
10,if DrugA_gene8 >= 2.5388346 and DrugA_gene31 < -0.64824945 and DrugA_gene110 >= 0.3142184 and DrugA_gene256 < 0.094840415 and DrugA_gene257 < 0.33999693 and DrugA_gene299 >= 0.90462816 and DrugA_gene451 >= 0.76361716 and DrugA_gene542 >= 1.4420431 and DrugB_gene8 >= 0.11557062 and DrugB_gene71 < -0.6246257 and DrugB_gene86 >= 0.45966613 and DrugB_gene257 >= 0.33149582 and DrugB_gene299 >= 1.4211464 and DrugB_gene331 < 0.26996425 and DrugB_gene335 < 0.033908986 and DrugB_gene451 < 0.5694102 and DrugB_gene542 >= 1.3560002 and then value = 15.540586195,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene31 >= -0.020829331 and DrugA_gene257 < -0.035592444 and DrugA_gene299 >= 1.107122 and DrugA_gene349 >= 0.9794002 and DrugA_gene451 >= 0.15263192 and DrugA_gene542 >= 1.4420431 and DrugB_gene8 < -3.6219726 and DrugB_gene79 >= -0.4545661 and DrugB_gene257 >= -0.8998565 and DrugB_gene262 < 1.0217888 and DrugB_gene299 < 1.107122 and DrugB_gene331 < -0.21034867 and DrugB_gene335 >= 0.21513984 and DrugB_gene451 >= 0.13014425 and then value = 19.1245121,None
