,0,1
0,None,None
1,None,None
2,if DrugA_gene27 < -0.48868287 and DrugA_gene164 < -1.6555188 and DrugA_gene230 < -0.23571092 and DrugA_gene264 >= 5.108961 and DrugA_gene358 < -0.3143985 and DrugA_gene455 < -0.16953984 and DrugA_gene471 < 0.4567356 and DrugA_gene616 >= -0.607969 and DrugA_gene633 >= 0.13781217 and DrugB_gene27 < -0.10549398 and DrugB_gene164 < -0.6474802 and DrugB_gene309 < -0.104058266 and DrugB_gene358 >= 2.2482438 and DrugB_gene455 < 0.16275625 and DrugB_gene471 >= 0.38227546 and DrugB_gene616 < -0.28697073 and DrugB_gene633 >= 0.15919843 and then value = 14.921899067,None
3,None,None
4,if DrugA_gene27 < -0.77578604 and DrugA_gene431 >= 2.3652468 and DrugB_gene27 >= 0.40782645 and DrugB_gene129 >= 1.8282232 and DrugB_gene230 < -1.0840621 and DrugB_gene358 >= -0.053646185 and DrugB_gene471 >= 0.575271 and DrugB_gene616 >= 0.025631282 and then value = 0.442233804,None
5,None,None
6,None,None
7,None,None
8,if DrugB_gene27 >= 1.1635809 and DrugB_gene129 >= 0.5718412 and DrugB_gene164 < 0.85749745 and DrugB_gene309 < 0.26457888 and DrugB_gene471 < -0.13189657 and DrugB_gene633 >= 0.13369453 and then value = 5.29843143,None
9,None,None
10,if DrugA_gene13 >= 0.3958912 and DrugA_gene27 < -0.4869405 and DrugA_gene129 < -0.11186611 and DrugA_gene230 < -0.108898826 and DrugA_gene264 < -0.30986935 and DrugA_gene309 < -0.12547044 and DrugA_gene358 < -0.3143985 and DrugA_gene455 < 0.17093654 and DrugA_gene471 >= 1.0173465 and DrugB_gene13 >= 0.29253352 and DrugB_gene27 >= 0.4617855 and DrugB_gene129 >= -0.13626722 and DrugB_gene230 < -0.6191376 and DrugB_gene309 >= 0.1967226 and DrugB_gene358 < -0.17366537 and DrugB_gene431 < -0.255033 and DrugB_gene455 < -0.06599204 and DrugB_gene471 < -0.6475415 and DrugB_gene616 >= 0.025631282 and DrugB_gene633 < 0.2679217 and then value = 23.964997342,None
11,None,None
12,None,None
13,if DrugA_gene164 < -1.7972572 and DrugA_gene264 >= 5.108961 and DrugA_gene633 >= 0.119771436 and DrugB_gene13 < 0.29253352 and DrugB_gene27 >= 0.10754642 and DrugB_gene164 < -0.6474802 and DrugB_gene309 >= 0.093460724 and DrugB_gene358 >= 2.2482438 and DrugB_gene616 >= 0.025631282 and then value = 0.689682974,None
14,if DrugA_gene13 >= 0.8857852 and DrugA_gene27 < -0.3570951 and DrugA_gene129 < -0.0827844 and DrugA_gene164 < -1.6555188 and DrugA_gene264 >= 0.84374046 and DrugA_gene358 < -0.3143985 and DrugA_gene455 < -0.2241466 and DrugB_gene27 >= 1.1635809 and DrugB_gene129 >= -0.13626722 and DrugB_gene164 >= -1.4549156 and DrugB_gene309 >= 1.0198517 and DrugB_gene358 < -0.17366537 and DrugB_gene455 < -0.06599204 and DrugB_gene471 >= 1.2818692 and DrugB_gene616 < -0.607969 and DrugB_gene633 < 0.32206595 and then value = 21.450679510799997,None
